date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-10-09,sh.000152,1747.9995,1757.0174,1747.9995,1751.1261,1293831200,10320457511.0000,3,0.106885,1,0.958826,0.000000,0.000000,0.000000,0.000000,0
2020-10-12,sh.000152,1755.2980,1784.1967,1753.7369,1783.8263,2400589500,18114820332.0000,3,0.198315,1,1.867381,0.000000,0.000000,0.000000,0.000000,0
2020-10-13,sh.000152,1782.4893,1783.3186,1771.4067,1782.7073,1754001500,12129519166.0000,3,0.144900,1,-0.062730,0.000000,0.000000,0.000000,0.000000,0
2020-10-14,sh.000152,1781.3784,1783.6330,1775.0065,1779.8671,1587813900,11653549328.0000,3,0.131171,1,-0.159319,0.000000,0.000000,0.000000,0.000000,0
2020-10-15,sh.000152,1779.1001,1795.2945,1776.6327,1787.5654,1778203400,15263576489.0000,3,0.146899,1,0.432521,0.000000,0.000000,0.000000,0.000000,0
2020-10-16,sh.000152,1788.0551,1803.6908,1787.7445,1799.4082,2750903700,20012772527.0000,3,0.227255,1,0.662510,0.000000,0.000000,0.000000,0.000000,0
2020-10-19,sh.000152,1805.2391,1827.0482,1796.8733,1798.2761,2908309100,21057757321.0000,3,0.240258,1,-0.062915,0.000000,0.000000,0.000000,0.000000,0
2020-10-20,sh.000152,1797.1227,1797.1227,1781.0852,1790.3746,1756789100,12004446122.0000,3,0.145124,1,-0.439393,0.000000,0.000000,0.000000,0.000000,0
2020-10-21,sh.000152,1790.8490,1795.8460,1782.6611,1793.3283,1855449100,13182318523.0000,3,0.153274,1,0.164977,0.000000,0.000000,0.000000,0.000000,0
2020-10-22,sh.000152,1788.6958,1792.4894,1781.8007,1786.7975,1722219800,16018326691.0000,3,0.142249,1,-0.364172,0.000000,0.000000,0.000000,0.000000,0
2020-10-23,sh.000152,1784.3240,1796.1361,1781.4411,1784.7733,2133717500,16448161689.0000,3,0.176237,1,-0.113286,0.000000,0.000000,0.000000,0.000000,0
2020-10-26,sh.000152,1787.9655,1791.2001,1773.0444,1779.6066,2288916100,16104840589.0000,3,0.189056,1,-0.289488,0.000000,0.000000,0.000000,0.000000,0
2020-10-27,sh.000152,1776.4174,1784.7840,1772.3820,1781.6969,1744738500,13578433763.0000,3,0.144109,1,0.117459,0.000000,0.000000,0.000000,0.000000,0
2020-10-28,sh.000152,1783.8225,1784.8999,1765.6197,1775.7485,1907978200,15024471518.0000,3,0.157592,1,-0.333862,0.000000,0.000000,0.000000,0.000000,0
2020-10-29,sh.000152,1767.4489,1784.8178,1764.8340,1778.3283,1927242500,14105014903.0000,3,0.159183,1,0.145280,0.000000,0.000000,0.000000,0.000000,0
2020-10-30,sh.000152,1781.6958,1784.6020,1754.7153,1758.5156,2442787800,17494320572.0000,3,0.201765,1,-1.114119,0.000000,0.000000,0.000000,0.000000,0
