date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-10-09,sh.000018,5464.6882,5486.1556,5457.3477,5463.3892,2458403000,33140359631.0000,3,0.196454,1,1.041485,0.000000,0.000000,0.000000,0.000000,0
2020-10-12,sh.000018,5489.4066,5640.5854,5489.4066,5628.5433,4706750400,61888819786.0000,3,0.376122,1,3.022924,0.000000,0.000000,0.000000,0.000000,0
2020-10-13,sh.000018,5598.7485,5617.7818,5568.2815,5607.9170,3572380600,44433454051.0000,3,0.285473,1,-0.366459,0.000000,0.000000,0.000000,0.000000,0
2020-10-14,sh.000018,5605.4343,5606.4251,5559.6738,5580.2434,2585088400,33475002008.0000,3,0.206578,1,-0.493474,0.000000,0.000000,0.000000,0.000000,0
2020-10-15,sh.000018,5583.3059,5665.6184,5583.3059,5607.8017,3124140400,43616676629.0000,3,0.249654,1,0.493855,0.000000,0.000000,0.000000,0.000000,0
2020-10-16,sh.000018,5609.0792,5694.9464,5608.9571,5667.4962,4140355400,47384798473.0000,3,0.330861,1,1.064490,0.000000,0.000000,0.000000,0.000000,0
2020-10-19,sh.000018,5703.4000,5807.9208,5648.8513,5652.3045,4748900600,56034131215.0000,3,0.379490,1,-0.268050,0.000000,0.000000,0.000000,0.000000,0
2020-10-20,sh.000018,5640.5361,5643.4767,5591.1520,5630.6035,2746502200,32302952098.0000,3,0.219476,1,-0.383932,0.000000,0.000000,0.000000,0.000000,0
2020-10-21,sh.000018,5635.6192,5692.1167,5611.9217,5686.6274,2957093200,34733602965.0000,3,0.236305,1,0.994989,0.000000,0.000000,0.000000,0.000000,0
2020-10-22,sh.000018,5673.0487,5717.4510,5626.9271,5695.0865,3026072800,40531723341.0000,3,0.241817,1,0.148754,0.000000,0.000000,0.000000,0.000000,0
2020-10-23,sh.000018,5678.5760,5778.7915,5675.3198,5689.7625,3410208500,45375876169.0000,3,0.272514,1,-0.093484,0.000000,0.000000,0.000000,0.000000,0
2020-10-26,sh.000018,5683.1786,5685.9607,5549.4007,5563.7361,3404239100,45565580912.0000,3,0.272037,1,-2.214968,0.000000,0.000000,0.000000,0.000000,0
2020-10-27,sh.000018,5549.2978,5565.2099,5527.9648,5543.8166,2248891800,30809367995.0000,3,0.179542,1,-0.358024,0.000000,0.000000,0.000000,0.000000,0
2020-10-28,sh.000018,5536.1917,5557.5030,5477.1104,5516.0360,2522587600,35063006288.0000,3,0.201381,1,-0.501110,0.000000,0.000000,0.000000,0.000000,0
2020-10-29,sh.000018,5453.0242,5564.9836,5444.8741,5514.8931,2787578200,38998753335.0000,3,0.222536,1,-0.020720,0.000000,0.000000,0.000000,0.000000,0
2020-10-30,sh.000018,5514.8130,5555.9368,5420.1343,5427.3890,3380610500,41865448881.0000,3,0.269878,1,-1.586687,0.000000,0.000000,0.000000,0.000000,0
