date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-09-01,sh.000992,6227.3922,6254.4655,6210.6642,6254.4655,6418323100,77692788789.8000,3,0.405089,1,0.101728,0.000000,0.000000,0.000000,0.000000,0
2020-09-02,sh.000992,6263.0565,6271.8645,6180.3150,6235.7178,7294459900,92725189190.0000,3,0.460359,1,-0.299749,0.000000,0.000000,0.000000,0.000000,0
2020-09-03,sh.000992,6231.5681,6284.2765,6180.0699,6195.5542,6336522200,83548079786.3000,3,0.399902,1,-0.644089,0.000000,0.000000,0.000000,0.000000,0
2020-09-04,sh.000992,6116.4620,6168.5409,6111.1888,6158.5576,5367255600,66868491895.0000,3,0.338731,1,-0.597148,0.000000,0.000000,0.000000,0.000000,0
2020-09-07,sh.000992,6144.0472,6199.6198,6073.4969,6077.9545,6761246800,87014205159.7000,3,0.426267,1,-1.308798,0.000000,0.000000,0.000000,0.000000,0
2020-09-08,sh.000992,6105.9876,6202.6102,6099.4920,6181.3328,6782103200,87931386942.0000,3,0.427582,1,1.700873,0.000000,0.000000,0.000000,0.000000,0
2020-09-09,sh.000992,6118.4285,6169.1293,6074.3844,6101.7270,6923508500,79736746390.3000,3,0.436497,1,-1.287842,0.000000,0.000000,0.000000,0.000000,0
2020-09-10,sh.000992,6151.3361,6170.6841,6058.7379,6065.8887,6870124100,80902642053.6000,3,0.433114,1,-0.587347,0.000000,0.000000,0.000000,0.000000,0
2020-09-11,sh.000992,6051.7727,6070.0827,6007.7857,6052.5037,5460291300,63555847478.4000,3,0.344234,1,-0.220660,0.000000,0.000000,0.000000,0.000000,0
2020-09-14,sh.000992,6068.1194,6079.4224,6034.8351,6068.8135,4745094900,58345749834.0000,3,0.299146,1,0.269472,0.000000,0.000000,0.000000,0.000000,0
2020-09-15,sh.000992,6060.3546,6104.3804,6039.6683,6096.0475,4464216800,58625094091.4000,3,0.281438,1,0.448753,0.000000,0.000000,0.000000,0.000000,0
2020-09-16,sh.000992,6089.6662,6140.1242,6068.5880,6091.8253,4983413700,60152521244.4000,3,0.314170,1,-0.069261,0.000000,0.000000,0.000000,0.000000,0
2020-09-17,sh.000992,6085.0301,6107.4419,6044.4805,6064.5522,4721258700,60747376404.0000,3,0.297643,1,-0.447700,0.000000,0.000000,0.000000,0.000000,0
2020-09-18,sh.000992,6070.1349,6299.4350,6059.3285,6292.3823,9566989000,132247031483.0000,3,0.603133,1,3.756751,0.000000,0.000000,0.000000,0.000000,0
2020-09-21,sh.000992,6346.2947,6357.0592,6239.0643,6240.8112,7593309300,102625271073.9000,3,0.478706,1,-0.819580,0.000000,0.000000,0.000000,0.000000,0
2020-09-22,sh.000992,6189.9745,6310.9740,6167.7356,6184.5577,8122991300,95972347538.6000,3,0.512094,1,-0.901381,0.000000,0.000000,0.000000,0.000000,0
2020-09-23,sh.000992,6194.5921,6202.3798,6136.0848,6143.0556,5346035300,62264643711.1000,3,0.337028,1,-0.671060,0.000000,0.000000,0.000000,0.000000,0
2020-09-24,sh.000992,6119.1726,6133.7311,6055.7321,6059.4875,5714115600,67104571688.7000,3,0.360219,1,-1.360367,0.000000,0.000000,0.000000,0.000000,0
2020-09-25,sh.000992,6077.4237,6115.9705,6040.7319,6074.9534,5819801600,68018857213.0000,3,0.366881,1,0.255234,0.000000,0.000000,0.000000,0.000000,0
2020-09-28,sh.000992,6070.5954,6116.8539,6070.5954,6093.1387,4651098400,52573250719.0000,3,0.293205,1,0.299349,0.000000,0.000000,0.000000,0.000000,0
2020-09-29,sh.000992,6118.7272,6128.0756,6060.6547,6060.6547,4519671000,57728301792.8000,3,0.284916,1,-0.533124,0.000000,0.000000,0.000000,0.000000,0
2020-09-30,sh.000992,6077.5812,6091.9859,5983.8027,6016.9459,4947932700,59383758484.5000,3,0.311913,1,-0.721189,0.000000,0.000000,0.000000,0.000000,0
