date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-09-01,sh.000075,12118.6267,12140.4077,12014.0051,12104.2802,465166900,18689218979.0000,3,1.023883,1,0.065748,0.000000,0.000000,0.000000,0.000000,0
2020-09-02,sh.000075,12154.6423,12176.9969,12005.7333,12153.0143,456140400,18879797920.0000,3,1.004014,1,0.402619,0.000000,0.000000,0.000000,0.000000,0
2020-09-03,sh.000075,12153.8902,12422.4705,12094.5526,12136.9765,588758300,25228901955.0000,3,1.295921,1,-0.131966,0.000000,0.000000,0.000000,0.000000,0
2020-09-04,sh.000075,11932.8036,11954.4841,11788.8587,11925.8906,474368700,20780031030.0000,3,1.044137,1,-1.739197,0.000000,0.000000,0.000000,0.000000,0
2020-09-07,sh.000075,11943.2698,11960.1066,11541.3263,11552.3826,531328600,20950939552.0000,3,1.169512,1,-3.131909,0.000000,0.000000,0.000000,0.000000,0
2020-09-08,sh.000075,11590.5033,11630.6558,11363.1497,11500.5139,438957800,17100646907.0000,3,0.966194,1,-0.448987,0.000000,0.000000,0.000000,0.000000,0
2020-09-09,sh.000075,11377.2236,11382.9397,11001.7164,11061.9020,509134700,17910836401.0000,3,1.120661,1,-3.813846,0.000000,0.000000,0.000000,0.000000,0
2020-09-10,sh.000075,11183.5586,11271.6226,10961.9319,10996.0479,386043800,14694553988.0000,3,0.846403,1,-0.595323,0.000000,0.000000,0.000000,0.000000,0
2020-09-11,sh.000075,10967.7134,11249.1190,10967.7134,11239.5912,406302200,15271967245.0000,3,0.889286,1,2.214826,0.000000,0.000000,0.000000,0.000000,0
2020-09-14,sh.000075,11320.6979,11320.6979,11098.1309,11158.9572,400129200,15988516217.0000,3,0.875775,1,-0.717410,0.000000,0.000000,0.000000,0.000000,0
2020-09-15,sh.000075,11169.6095,11290.1320,11041.7014,11280.3012,429964000,15199316640.0000,3,0.941075,1,1.087413,0.000000,0.000000,0.000000,0.000000,0
2020-09-16,sh.000075,11291.3983,11371.9561,11104.4176,11161.3470,383184300,14488580836.0000,3,0.838687,1,-1.054530,0.000000,0.000000,0.000000,0.000000,0
2020-09-17,sh.000075,11143.0510,11143.0510,10843.4025,10971.8495,386873900,16362482349.0000,3,0.846763,1,-1.697801,0.000000,0.000000,0.000000,0.000000,0
2020-09-18,sh.000075,10964.1355,11148.3515,10931.4828,11139.3172,370902800,14930931707.0000,3,0.811806,1,1.526340,0.000000,0.000000,0.000000,0.000000,0
2020-09-21,sh.000075,11149.8233,11186.3245,11060.0614,11113.8623,338322500,12967315857.0000,3,0.740497,1,-0.228514,0.000000,0.000000,0.000000,0.000000,0
2020-09-22,sh.000075,11053.4523,11209.6855,10989.8096,11015.7677,373996200,14326441285.0000,3,0.818577,1,-0.882633,0.000000,0.000000,0.000000,0.000000,0
2020-09-23,sh.000075,11064.2180,11336.3963,11005.8011,11264.6284,455625000,18411432703.0000,3,0.997205,1,2.259132,0.000000,0.000000,0.000000,0.000000,0
2020-09-24,sh.000075,11225.7686,11225.7686,11022.2779,11069.5167,374301200,14352554249.0000,3,0.819214,1,-1.732074,0.000000,0.000000,0.000000,0.000000,0
2020-09-25,sh.000075,11105.3079,11221.9146,11036.6236,11072.3479,346346900,14607059505.0000,3,0.758032,1,0.025577,0.000000,0.000000,0.000000,0.000000,0
2020-09-28,sh.000075,11119.4596,11129.6032,10859.1021,10874.7444,318544400,12209600161.0000,3,0.697182,1,-1.784658,0.000000,0.000000,0.000000,0.000000,0
2020-09-29,sh.000075,10922.3055,10984.4483,10769.5037,10933.7697,339653500,13742802824.0000,3,0.743383,1,0.542774,0.000000,0.000000,0.000000,0.000000,0
2020-09-30,sh.000075,10978.4645,11108.9192,10917.5812,10988.0494,318845200,13540517612.0000,3,0.697841,1,0.496441,0.000000,0.000000,0.000000,0.000000,0
