date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2021-02-01,sh.000053,11145.0800,11264.3380,11091.4642,11255.4676,9406009600,181367210498.0000,3,0.427630,1,0.851425,0.000000,0.000000,0.000000,0.000000,0
2021-02-02,sh.000053,11261.3067,11298.5546,11230.4051,11262.7154,9278483600,194167911441.0000,3,0.421784,1,0.064394,0.000000,0.000000,0.000000,0.000000,0
2021-02-03,sh.000053,11253.8547,11297.4539,11156.5554,11229.1375,11106955000,212304660698.0000,3,0.504903,1,-0.298133,0.000000,0.000000,0.000000,0.000000,0
2021-02-04,sh.000053,11204.0107,11300.2277,11127.3485,11212.4515,10526775000,212099651317.0000,3,0.478528,1,-0.148596,0.000000,0.000000,0.000000,0.000000,0
2021-02-05,sh.000053,11232.6703,11372.4994,11215.4458,11308.6863,11310589400,202965618722.0000,3,0.514068,1,0.858285,0.000000,0.000000,0.000000,0.000000,0
2021-02-08,sh.000053,11324.2894,11421.1179,11257.2045,11400.7645,9698560400,190218558025.0000,3,0.421918,1,0.814225,0.000000,0.000000,0.000000,0.000000,0
2021-02-09,sh.000053,11406.1457,11511.9250,11342.6637,11506.9510,9678677900,198225223180.0000,3,0.439373,1,0.931398,0.000000,0.000000,0.000000,0.000000,0
2021-02-10,sh.000053,11530.7100,11627.7531,11500.5931,11589.1433,10489095400,214013309975.0000,3,0.476161,1,0.714284,0.000000,0.000000,0.000000,0.000000,0
2021-02-18,sh.000053,11813.1118,11882.2145,11742.9346,11788.0800,13371219700,258848169963.0000,3,0.581027,1,1.716578,0.000000,0.000000,0.000000,0.000000,0
2021-02-19,sh.000053,11751.4475,11912.4040,11735.4972,11903.4281,13504609800,251480056964.0000,3,0.613021,1,0.978515,0.000000,0.000000,0.000000,0.000000,0
2021-02-22,sh.000053,11943.0424,12020.8810,11858.2718,11863.1646,18574853800,303721947244.0000,3,0.807105,1,-0.338251,0.000000,0.000000,0.000000,0.000000,0
2021-02-23,sh.000053,11820.3807,11978.9189,11817.9151,11852.1314,15655247300,240203164806.0000,3,0.710635,1,-0.093004,0.000000,0.000000,0.000000,0.000000,0
2021-02-24,sh.000053,11855.2441,11892.3877,11568.1640,11667.4959,14638499300,256997189575.0000,3,0.664482,1,-1.557825,0.000000,0.000000,0.000000,0.000000,0
2021-02-25,sh.000053,11784.0080,11967.9204,11751.2545,11894.6985,15741640200,238821351662.0000,3,0.714497,1,1.947312,0.000000,0.000000,0.000000,0.000000,0
2021-02-26,sh.000053,11689.8218,11778.3559,11578.6365,11588.8277,14329349400,229868257048.0000,3,0.650395,1,-2.571488,0.000000,0.000000,0.000000,0.000000,0
